userId;movieId;rating
358;2699;1,0
472;2988;4,0
50;509;3,0
44;260;3,0
616;1073;4,0
569;922;5,0
596;587;3,5
288;163;4,0
547;4992;0,5
332;1089;5,0
483;2288;5,0
157;4011;4,0
561;3052;4,0
5;903;3,5
468;33380;3,5
290;260;4,0
497;2020;4,0
150;6264;2,5
311;296;3,0
30;587;2,0
665;1593;3,0
48;45431;4,0
391;590;3,0
562;8961;4,5
270;111759;3,5
426;8645;1,0
75;708;4,0
597;2046;3,0
325;1562;1,0
479;2502;4,0
150;174;3,0
327;1722;4,0
57;2114;5,0
619;150;5,0
373;1090;4,0
585;345;3,0
246;2006;4,0
73;27793;2,0
7;1372;3,0
575;2728;3,0
185;1688;3,0
165;3033;4,0
587;3019;4,0
423;431;4,0
15;586;2,0
15;926;3,0
408;2115;2,0
561;1722;3,0
493;2088;1,0
213;597;3,0
330;628;3,0
243;4148;3,5
350;471;3,0
643;2959;5,0
648;912;4,0
199;1690;2,5
585;898;5,0
607;524;3,0
472;4990;3,0
547;2064;5,0
564;2617;4,0
553;2989;4,5
122;231;1,0
262;7451;2,0
19;1370;4,0
390;837;3,0
261;590;4,5
593;466;3,0
564;223;5,0
442;1380;4,5
520;236;2,0
20;4993;4,0
136;953;4,0
290;1371;4,0
346;1374;4,0
597;1909;4,0
416;333;4,0
671;1641;4,0
509;318;4,0
67;18;4,0
210;16;2,5
369;150;4,0
240;8665;4,5
300;260;4,0
529;2074;4,0
95;1975;3,0
624;663;3,0
388;1810;4,0
434;95;3,0
30;858;5,0
358;1883;4,0
17;527;4,0
139;2791;2,0
640;5;3,0
666;165;2,0
592;165;5,0
628;2020;2,5
285;2018;3,0
460;4232;4,0
657;296;5,0
213;595;3,0
224;17;5,0
607;2100;3,5
120;2268;5,0
447;592;3,0
441;6003;5,0
120;1994;2,5
306;1265;4,0
245;22;3,0
472;1259;4,0
389;163;1,0
350;858;3,0
420;1374;4,0
545;2750;4,0
72;8961;2,0
94;1610;4,0
585;21;4,0
650;92;3,0
472;345;4,0
268;293;4,0
251;551;5,0
366;2761;3,5
193;527;5,0
493;2062;1,0
442;4816;3,5
442;1485;4,5
96;910;4,5
370;2502;3,5
570;2990;2,5
654;2108;4,5
23;1949;3,5
667;247;4,0
412;3052;4,0
480;88744;3,5
20;1247;1,0
481;4886;4,5
187;67087;4,0
85;318;5,0
305;711;1,0
624;1967;3,0
358;1946;4,0
580;30810;4,0
15;31696;3,5
665;377;3,0
641;289;4,0
99;1920;3,0
483;111759;5,0
165;2087;3,0
243;1213;4,0
564;2370;2,0
537;268;4,0
96;922;5,0
352;31658;4,0
396;546;3,0
380;1272;4,5
337;2160;1,0
20;231;1,0
402;2447;4,0
472;2102;4,0
304;53519;4,5
232;509;4,0
553;8665;4,0
452;3104;4,0
664;1923;3,5
47;95;3,0
416;186;3,0
268;2302;3,0
253;172;2,0
564;875;4,0
190;2690;4,0
585;1248;4,0
596;508;3,5
509;5820;4,0
439;3527;3,0
661;678;2,5
222;2927;4,0
655;3210;4,0
38;8656;4,5
396;170;3,0
212;1732;3,5
150;2115;4,0
232;921;4,0
595;1921;4,0
475;2640;3,5
313;2080;4,0
624;1377;3,0
262;4148;0,5
23;3168;4,0
23;912;5,0
647;1945;5,0
157;80350;0,5
547;931;4,0
345;3052;3,5
120;3527;4,0
75;509;0,5
431;912;4,0
507;849;2,0
500;919;2,0
577;912;5,0
292;4148;4,0
92;435;3,0
547;308;3,0
86;527;5,0
196;5;4,0
381;588;5,0
56;3079;4,0
85;466;3,0
139;1968;3,5
547;804;2,0
365;150;5,0
311;916;4,5
330;293;5,0
577;2161;4,5
570;608;4,0
67;592;3,0
15;2501;3,0
442;7979;4,0
564;1978;4,0
272;4993;5,0
574;8874;3,5
295;4886;4,5
306;707;3,0
150;539;1,5
165;322;4,5
292;1672;4,0
31;4886;4,0
15;235;4,0
518;1381;4,0
496;165;4,0
78;33166;5,0
73;1911;3,0
363;1921;4,0
86;708;3,0
150;2028;4,5
461;1587;2,5
592;1387;3,0
534;2028;5,0
213;3175;3,5
159;2959;3,5
346;2105;5,0
303;1961;4,0
388;2005;5,0
315;1944;3,0
514;345;3,0
388;1090;5,0
7;260;5,0
384;315;2,5
20;1378;3,0
306;2348;3,0
648;44694;4,0
134;551;5,0
486;5902;4,0
547;2300;5,0
149;296;4,0
640;107;3,0
268;339;3,5
15;62;2,0
534;839;2,0
304;1968;3,5
15;3786;2,0
564;3016;5,0
198;912;5,0
384;70;4,0
596;37720;3,5
182;524;5,0
30;3074;4,0
605;1594;3,0
647;260;5,0
624;105121;1,0
299;1245;4,0
452;494;3,0
494;910;4,0
39;70;5,0
270;296;4,5
575;2114;3,0
492;1713;1,0
15;2640;4,0
564;858;2,0
350;2770;2,0
553;6016;4,0
74;612;1,0
398;3104;4,0
297;1927;4,5
111;839;4,0
505;923;3,5
262;377;2,5
344;507;4,0
270;53519;4,5
468;4639;1,5
649;249;3,0
564;1389;3,0
479;1968;4,5
235;62;4,5
471;4148;4,5
475;8873;2,5
363;2486;3,0
294;619;3,5
654;3016;3,5
73;3052;3,0
118;750;5,0
266;454;3,0
485;2161;3,5
111;5255;3,0
262;1247;4,0
534;547;4,0
88;2959;4,0
312;2124;4,0
213;41569;2,5
608;3114;4,0
61;592;5,0
311;3489;2,0
306;543;3,0
652;1562;4,0
577;919;4,5
462;2001;5,0
352;2115;3,5
573;1641;4,0
285;1967;3,0
523;1580;4,0
358;1265;5,0
547;948;3,5
639;280;4,0
574;111;5,0
459;95;4,0
112;18;3,0
280;2006;4,0
501;78088;3,5
150;1370;3,5
627;2699;2,5
621;551;4,5
11;169;3,0
7;539;3,0
500;4993;1,5
120;1997;3,0
73;551;3,5
195;2182;4,0
451;994;5,0
313;2762;3,5
243;588;4,0
247;2100;3,0
480;2028;5,0
342;440;4,0
311;2001;3,5
147;3034;4,0
4;590;3,0
520;527;5,0
168;165;3,0
306;1380;4,0
20;1441;2,5
547;4011;0,5
452;1594;3,0
41;919;4,0
547;5060;4,5
212;2161;3,0
48;4011;4,0
468;838;3,0
15;88744;4,5
475;36529;4,0
292;5066;4,0
102;551;4,0
564;1387;5,0
344;1387;3,0
514;1246;4,0
122;272;4,0
23;185;3,5
48;541;4,0
30;141;4,0
273;8368;5,0
15;910;2,5
306;1535;4,0
220;4011;4,0
564;818;4,0
384;1580;4,0
85;592;4,0
214;2115;5,0
212;441;3,5
384;5915;3,5
299;839;3,5
8;543;5,0
615;8368;3,0
191;231;2,0
119;2976;4,0
518;2926;4,0
504;1883;1,0
103;1562;1,5
177;849;3,0
297;1265;4,5
185;172;2,0
73;53000;3,5
615;40819;3,5
257;1278;5,0
185;1580;4,0
408;1673;2,0
394;296;4,5
468;80572;2,5
232;951;4,0
664;30707;4,5
442;1552;4,5
57;608;5,0
475;44191;3,5
242;3526;4,0
463;1371;3,0
93;41569;3,0
552;155;3,0
457;2080;1,5
625;8368;4,0
388;100;2,0
452;1441;3,0
285;1644;3,0
15;1810;2,5
248;1580;3,0
423;441;4,0
388;25;4,0
627;920;1,0
547;920;5,0
650;11;5,0
608;1259;4,0
298;608;5,0
412;1265;2,0
580;4344;2,0
56;2006;4,0
73;30707;4,5
522;2959;3,5
312;141;2,0
294;750;3,0
237;1372;3,5
195;426;3,0
30;2611;5,0
311;292;0,5
242;2750;4,0
176;5064;2,5
535;318;4,0
452;1950;3,0
475;86332;2,0
187;1729;4,0
412;364;4,0
201;8810;4,0
523;2302;2,5
99;509;5,0
447;165;3,0
275;30810;5,0
212;3079;4,0
150;829;1,0
547;72720;4,5
86;287;3,0
160;1956;4,0
502;804;3,0
501;4995;3,5
409;592;3,0
57;1975;2,0
165;1405;4,0
564;561;3,0
564;631;2,0
148;913;4,0
602;180;3,0
242;1213;4,0
212;8860;3,0
311;1380;4,0
318;1499;5,0
232;2750;5,0
547;4529;3,0
344;1265;4,0
311;1370;3,0
380;4344;3,0
128;3081;4,0
664;1265;4,0
417;260;4,0
119;1587;3,0
366;46578;4,0
136;1265;3,0
391;1262;3,0
468;25750;4,5
213;2078;2,0
292;2001;3,5
525;651;1,0
61;596;2,0
285;2657;4,0
306;179;3,0
518;3112;5,0
330;2102;3,0
453;558;2,0
115;543;3,5
547;26581;2,0
165;8839;2,5
367;36529;3,0
275;16;4,5
84;4993;4,5
481;7451;2,0
48;163;3,5
518;3114;5,0
353;43396;3,5
378;1265;3,0
116;260;5,0
492;824;4,0
608;599;5,0
460;348;2,0
185;1441;5,0
105;4234;3,0
408;2109;5,0
285;1909;4,0
452;6970;3,0
558;2662;4,0
251;5971;4,0
588;329;3,0
85;161;4,0
461;2105;2,5
67;28;5,0
358;1911;4,0
388;330;3,0
15;54503;3,5
547;2085;3,0
212;5747;2,5
155;965;4,0
509;3980;3,0
388;8873;3,5
575;329;5,0
178;1246;3,5
102;909;4,0
370;509;4,0
633;364;3,0
201;150;5,0
306;88;3,0
561;1580;3,0
457;1377;2,5
587;30707;4,5
204;8838;3,0
250;6016;4,0
101;3527;3,5
263;586;4,0
294;364;4,5
666;509;3,0
330;1580;4,0
448;260;5,0
416;161;4,0
130;2302;1,0
419;590;3,5
94;923;3,0
189;3004;1,0
185;2355;5,0
647;1645;4,0
431;2617;3,0
523;4995;4,5
529;921;5,0
246;2028;4,0
514;1125;3,0
564;991;3,0
547;8011;4,0
28;2109;5,0
587;911;5,0
31;2028;4,5
297;47518;2,0
4;1282;5,0
414;953;3,0
462;543;2,5
5;30707;4,5
396;65;2,0
564;2064;4,0
156;1884;5,0
187;588;4,5
468;48385;3,0
134;1997;4,5
665;1608;4,0
382;5064;2,5
10;2108;3,0
264;2125;5,0
208;2114;4,0
189;2502;5,0
99;2442;4,0
213;1485;1,0
181;296;5,0
90;141;3,0
387;898;5,0
492;573;1,0
587;8618;4,0
117;4564;4,5
5;48385;4,5
148;2080;4,5
59;5060;3,5
147;608;5,0
564;674;4,0
126;318;4,0
575;1073;4,0
51;2701;2,0
624;2642;3,0
247;527;5,0
531;4886;3,5
498;3033;5,0
83;205;4,0
235;8368;4,5
15;104211;3,5
657;608;4,0
212;4995;4,5
518;381;3,0
247;1792;3,0
306;1073;4,0
288;173;3,0
598;1961;4,0
371;115210;4,0
130;590;4,0
522;1278;4,0
483;3527;5,0
558;121;4,0
30;1965;4,0
452;3062;4,0
309;8368;4,0
439;3591;3,0
19;1253;4,0
607;1923;4,0
134;1573;3,5
338;508;4,0
48;86332;3,5
110;587;5,0
564;2989;5,0
385;293;4,0
287;2080;4,5
654;4701;4,0
182;590;5,0
607;2140;3,0
215;541;3,0
564;1562;3,0
212;377;4,0
291;1090;4,5
460;4816;4,0
311;3591;3,0
75;1584;4,0
242;1370;4,0
125;30707;4,0
102;70;2,0
568;288;4,0
468;2100;3,0
23;1544;2,0
388;4816;3,0
99;2067;5,0
381;252;3,0
342;3114;4,0
434;494;3,0
119;1608;3,0
452;1948;4,0
212;750;3,5
330;232;4,0
285;471;5,0
77;44191;4,5
597;943;4,0
18;788;3,0
125;2791;5,0
388;32298;3,5
254;1073;4,0
73;586;3,5
30;2770;3,0
607;2926;0,5
272;4232;3,5
389;153;3,0
102;471;5,0
580;2976;4,5
93;597;3,5
510;1163;2,0
544;1089;4,5
424;745;4,5
480;339;4,5
8;1358;0,5
656;2762;5,0
474;2657;3,0
547;21;4,0
529;8337;2,5
125;1892;4,0
63;1259;5,0
294;1672;4,0
547;31696;0,5
468;1580;3,0
328;2105;3,0
547;5638;3,0
134;4011;4,0
169;8970;5,0
290;150;4,0
441;590;3,5
343;635;3,0
236;922;4,5
36;509;4,0
491;2107;2,0
81;3083;4,0
461;493;2,0
664;1909;3,5
345;539;2,5
585;334;4,0
30;3111;5,0
57;2193;5,0
281;923;5,0
559;260;5,0
253;1089;4,0
115;1923;3,5
30;2787;4,0
254;236;3,0
193;2155;4,0
623;27544;4,0
294;4587;3,5
607;7445;4,0
214;1387;3,0
307;3178;4,0
598;858;4,0
452;280;3,0
418;4639;4,0
608;2762;4,0
396;275;3,0
665;4351;4,0
539;1259;5,0
547;2072;2,0
270;68659;3,5
509;1824;3,0
349;1961;3,0
380;1610;4,0
529;2080;4,0
19;440;3,0
518;1479;3,0
564;1408;3,0
605;87;1,0
408;1573;4,0
597;2064;5,0
19;1372;2,0
452;2166;3,0
159;364;3,5
537;1282;5,0
452;2020;4,0
326;986;3,0
283;1245;4,0
500;595;3,0
265;1673;3,0
102;2023;2,0
412;2959;4,0
647;923;5,0
388;787;5,0
481;4992;2,0
480;150;4,5
290;81229;4,5
639;193;3,0
68;3699;4,0
200;2762;1,5
589;329;4,0
30;21;5,0
585;2355;4,0
564;1635;4,0
502;1580;4,0
510;2762;3,0
2;253;4,0
119;1610;4,0
243;3052;3,0
354;165;2,0
491;2891;4,0
243;592;4,0
268;84152;3,5
150;1126;3,0
510;3125;4,0
384;33166;4,0
270;4995;4,5
48;81847;3,5
646;1894;4,0
133;1265;2,0
587;947;4,0
452;531;4,0
452;74;2,0
105;1673;4,0
427;5902;3,0
234;2355;3,5
624;3593;1,0
25;78;3,0
34;1247;5,0
439;5255;4,0
420;1278;4,0
232;2288;5,0
564;2148;4,0
261;592;4,0
306;1405;4,0
654;2959;5,0
388;16;3,0
128;313;4,0
291;1994;4,5
295;7445;3,5
306;1537;4,0
268;235;4,5
43;608;5,0
564;3591;4,0
624;1266;4,0
389;248;4,0
30;2642;1,0
447;293;3,0
239;1689;4,0
213;92681;2,5
654;1246;5,0
505;1246;3,5
439;955;4,0
564;1831;1,0
262;1387;2,5
582;899;4,5
232;1968;5,0
23;858;5,0
509;2728;3,0
358;2286;1,0
384;1485;3,0
165;8665;3,5
57;1955;4,0
529;2926;4,0
212;1923;2,0
306;1247;4,0
271;3114;4,0
54;318;4,5
482;70;3,0
383;562;4,0
307;8873;4,0
187;2085;5,0
181;1213;5,0
95;2119;5,0
41;196;3,0
193;2539;5,0
654;2699;3,5
30;1366;5,0
468;1722;2,0
424;1573;3,5
23;590;2,5
619;588;5,0
627;858;5,0
388;1266;5,0
619;172;3,0
491;2699;3,0
514;153;3,0
537;509;5,0
111;1089;4,0
236;1281;5,0
99;170;2,0
588;288;3,0
547;5061;1,5
458;1377;3,0
242;471;5,0
107;3082;1,5
175;2115;4,0
393;235;4,5
544;6016;4,5
15;172;1,0
268;2072;1,5
487;454;4,0
247;1584;4,0
194;592;4,0
285;1647;3,0
624;170;3,0
564;2362;2,0
86;329;5,0
452;5;3,0
654;180;4,0
529;1810;4,0
605;700;3,0
161;500;4,0
457;3114;1,5
30;78;2,0
358;215;5,0
450;3089;4,5
497;308;5,0
197;2100;4,0
124;8874;3,0
632;2028;4,5
547;1162;4,0
587;6620;3,5
451;206;4,0
652;223;4,0
577;4911;4,0
651;1923;3,0
621;783;1,0
200;1645;4,5
659;493;3,0
649;364;3,0
150;1429;3,5
624;2038;3,0
427;1834;5,0
15;919;3,0
600;588;5,0
17;25;4,5
219;500;4,0
157;1387;3,0
581;502;4,0
649;223;4,0
380;27899;3,0
111;1073;4,5
468;914;3,0
596;40819;4,5
73;708;2,5
366;4886;4,0
442;1213;5,0
306;196;1,0
312;306;4,0
652;628;4,0
529;7840;3,5
345;2324;2,5
358;708;3,0
462;1265;3,0
545;1673;5,0
41;2640;4,0
200;527;4,5
360;1732;4,0
426;39446;4,5
119;2639;4,0
608;858;5,0
606;2186;5,0
58;965;5,0
281;922;3,0
306;475;4,0
73;114060;4,0
299;26809;4,5
187;1895;4,5
72;54503;3,0
45;1673;4,5
553;52458;4,0
388;2162;1,0
199;88812;3,5
529;910;4,5
462;3052;3,0
152;924;4,0
30;2762;5,0
195;2657;3,0
330;497;4,0
30;4932;4,0
200;81847;4,5
182;17;3,0
363;2085;4,0
247;2115;4,0
373;296;5,0
646;673;2,0
282;1381;0,5
303;2791;3,5
200;46578;4,0
616;762;3,0
636;639;3,0
475;8961;4,0
605;1592;4,0
73;2502;4,5
580;12;3,0
474;595;5,0
580;16;3,5
82;364;4,0
407;2028;4,0
470;841;2,5
505;492;3,0
564;1998;4,0
118;1376;3,0
73;21;3,5
457;114060;3,5
195;2054;2,0
295;2161;4,0
607;2294;3,5
213;30793;2,5
295;1584;4,5
232;260;5,0
259;541;1,0
584;4011;3,0
304;2926;4,5
509;1968;4,0
605;923;4,0
607;4344;3,0
72;1213;4,0
78;141;4,0
177;423;5,0
624;62956;3,0
367;608;4,5
112;708;5,0
496;240;4,0
242;1597;4,0
212;49530;4,0
606;1562;3,5
493;28;4,0
358;500;4,0
472;1089;5,0
646;435;4,0
185;750;4,0
509;272;4,5
449;588;5,0
75;923;4,5
453;1833;4,0
73;54648;3,0
441;260;5,0
482;2617;4,0
30;1955;4,0
514;1245;4,0
350;805;5,0
637;750;5,0
102;2020;4,0
472;1923;5,0
30;924;4,0
311;40819;4,5
4;2086;5,0
234;54503;3,0
430;4995;3,5
103;1584;3,5
86;469;3,0
570;165;5,0
537;912;5,0
106;46976;0,5
388;22;4,0
84;4701;3,5
575;3469;4,0
422;70;3,0
242;3512;5,0
520;1544;1,5
164;788;2,5
461;1544;1,0
555;105;2,0
225;231;3,0
480;4148;3,5
564;2657;5,0
212;2617;3,0
463;1620;2,0
70;609;5,0
617;1923;5,0
646;1588;4,0
617;919;4,0
461;253;2,5
15;1546;4,0
15;111;5,0
401;541;5,0
620;44191;4,0
468;231;2,5
580;1378;3,5
224;35;4,0
509;2640;3,0
518;608;5,0
564;3604;4,0
507;783;4,0
311;2355;3,5
593;616;4,0
48;110553;3,0
292;608;4,5
639;150;4,0
219;597;3,0
15;509;2,0
665;236;4,0
323;186;3,5
5;919;4,0
313;8831;2,5
363;2701;1,0
460;4011;4,0
187;1997;4,0
84;296;4,0
282;296;3,5
657;153;2,0
468;55687;3,0
75;527;4,0
577;7007;4,0
232;923;5,0
99;900;3,0
514;558;1,0
375;590;3,0
500;586;4,0
178;951;2,5
187;364;4,5
15;5458;1,0
313;1923;4,0
529;2929;5,0
26;1732;4,0
452;4148;2,0
177;1373;3,0
219;260;3,0
126;596;4,0
564;88;2,0
38;2075;4,5
182;150;5,0
105;3127;3,0
450;318;4,0
393;16;2,5
220;586;1,0
466;2642;2,0
220;1844;4,0
595;13;5,0
509;4641;4,0
67;350;3,0
143;8970;5,0
15;665;3,0
213;3489;1,5
305;306;4,0
184;377;4,0
94;111;3,5
92;350;2,0
339;165;3,0
213;4025;2,5
242;1372;4,0
295;2355;4,0
657;590;4,0
281;919;5,0
339;1370;3,5
607;33166;3,5
15;122924;2,5
547;2657;4,0
626;1073;5,0
173;804;4,0
22;1372;4,0
380;2616;2,0
636;663;3,0
564;2297;2,0
134;16;4,0
633;277;3,0
195;2989;3,0
56;8961;4,0
457;5;1,0
255;714;4,5
34;150;4,0
23;497;4,5
190;2762;5,0
607;2791;3,5
536;235;5,0
92;543;3,0
664;3082;2,5
499;903;5,0
134;2054;3,0
525;2006;3,0
342;858;5,0
294;8368;4,5
595;2762;3,0
33;88;3,0
420;913;3,0
52;39183;4,5
48;48414;3,0
315;497;4,0
388;231;5,0
86;314;3,0
357;551;5,0
664;198;4,0
654;3175;4,0
150;296;4,5
417;1265;4,5
585;1282;4,0
154;708;3,0
88;339;4,0
120;2959;3,0
19;1387;5,0
496;277;4,0
603;62;5,0
654;318;5,0
189;913;3,0
295;165;4,0
428;48385;5,0
23;2501;4,0
110;280;4,0
654;541;4,0
294;2045;3,0
61;586;3,0
441;4701;2,5
603;1126;3,0
534;173;2,0
373;2779;3,0
584;6016;4,5
17;2067;4,5
534;1422;4,0
391;475;4,0
468;3683;3,5
547;67087;4,0
622;2959;5,0
408;319;5,0
547;1018;2,5
34;1610;4,0
295;2640;3,5
270;47200;3,5
641;345;5,0
423;88;3,0
373;527;4,0
555;17;3,0
412;2026;2,0
62;111;4,0
452;288;4,0
342;1955;4,0
384;53435;3,5
328;1073;4,0
130;1485;1,0
402;30793;3,0
189;288;5,0
235;1479;4,0
278;1734;2,0
236;954;4,0
306;900;3,0
423;913;4,5
4;2161;5,0
23;1248;4,5
265;1247;5,0
384;8665;2,5
2;150;5,0
99;928;4,0
461;1090;3,0
175;4459;5,0
658;497;5,0
580;196;3,0
430;1610;3,5
281;592;3,5
431;2019;4,0
428;231;4,0
662;440;3,0
309;31221;2,0
99;1589;3,0
667;150;4,0
146;4226;4,5
487;95;5,0
105;2115;3,5
423;2148;4,5
537;714;4,0
577;1920;4,0
315;2300;5,0
306;35;3,0
86;231;1,0
311;587;3,0
477;1644;1,0
312;247;4,0
90;608;5,0
185;2018;3,0
391;2019;5,0
138;2959;4,0
252;12;5,0
88;1073;3,0
562;786;3,5
547;4546;4,0
306;1544;2,0
624;2887;1,0
139;1961;4,5
457;2447;1,5
624;135;2,0
647;296;5,0
232;105;4,0
299;30793;1,0
608;1997;4,0
619;168;5,0
42;1370;3,5
103;2701;2,0
130;6947;3,0
346;3175;5,0
510;1834;5,0
86;97;4,0
558;4995;5,0
440;588;3,0
19;431;4,0
553;49530;4,0
441;4993;5,0
213;48780;2,0
396;303;3,0
407;2291;5,0
175;308;3,0
285;293;5,0
239;1894;4,0
654;1907;4,5
518;87;3,0
474;1282;4,0
533;3175;4,0
373;2255;3,0
124;1961;3,5
611;8984;3,5
574;2383;0,5
455;1092;4,0
39;330;2,0
466;2005;1,0
382;588;3,0
388;7348;4,0
620;30810;4,0
450;608;5,0
570;260;2,0
232;1091;4,0
216;345;4,0
514;1103;4,0
595;1213;5,0
103;1599;1,0
468;2023;3,5
150;1573;4,0
294;3536;4,5
468;296;3,5
187;223;4,5
177;1647;3,0
620;84152;3,0
302;509;5,0
311;2099;3,5
233;991;3,0
73;3687;3,5
111;2616;3,0
359;58;4,5
4;1961;5,0
287;8965;3,5
369;339;4,0
362;4993;3,0
88;588;3,0
189;2699;4,0
294;2142;3,0
434;296;5,0
457;2064;3,0
516;203;4,0
17;1834;4,5
180;2502;2,0
155;541;5,0
537;105;4,0
105;4011;4,0
382;8368;4,0
649;236;4,0
468;26178;3,0
664;49530;4,5
30;507;4,0
544;1729;4,5
487;195;4,0
647;3011;5,0
48;80831;2,5
560;231;3,5
193;3179;4,0
540;8866;1,0
518;1994;4,0
30;3114;5,0
417;1610;4,0
416;805;4,0
505;2108;3,0
338;235;4,0
128;782;3,0
615;2134;2,0
294;62;3,5
125;30793;0,5
188;595;4,0
288;350;3,0
577;454;3,5
73;2023;2,5
78;1722;4,5
463;1997;4,0
165;8984;1,0
186;4226;5,0
427;3175;3,0
563;89492;4,0
516;251;3,0
423;953;4,0
220;3127;3,0
294;5;3,5
514;235;3,0
287;2078;5,0
516;173;3,0
382;39183;2,0
575;994;5,0
346;4441;3,0
263;919;3,0
102;1249;4,0
306;2612;4,0
358;783;3,0
88;497;4,0
613;260;5,0
150;1376;3,0
509;2929;4,0
655;56715;4,0
562;41566;4,0
529;1213;1,0
306;585;4,0
285;919;3,0
439;858;5,0
111;3210;3,0
384;1717;3,0
332;1690;4,5
251;1961;5,0
394;2028;1,0
128;1586;5,0
463;2028;4,0
574;51540;4,0
392;2959;4,0
34;2105;4,0
382;1282;2,0
262;2118;3,0
510;2359;5,0
105;1968;3,0
547;921;4,0
605;3061;4,0
303;2539;3,5
624;1092;4,0
547;924;5,0
380;1831;2,0
41;1965;3,0
430;500;4,0
466;3052;3,0
479;4993;2,0
547;2289;5,0
664;4993;4,0
363;616;4,0
396;24;3,0
242;2267;4,0
594;5060;5,0
590;5;3,0
73;1580;3,0
564;1997;4,0
311;2080;3,5
133;919;2,0
564;3112;5,0
324;6957;3,5
480;49530;5,0
457;1923;3,0
294;455;3,5
413;141;3,0
327;231;4,5
85;551;1,0
236;1251;5,0
394;31921;4,0
574;2324;4,0
199;74545;3,0
586;849;1,5
392;46976;3,0
416;550;3,0
15;912;5,0
315;6003;2,0
164;608;4,5
534;1408;4,0
253;173;2,0
73;4989;3,0
417;7348;4,0
311;1949;4,0
288;597;3,0
509;3683;4,0
380;1267;4,0
346;788;1,0
185;2657;5,0
461;176;2,5
514;292;3,0
510;522;1,0
501;43267;5,0
525;1610;5,0
130;953;5,0
555;527;4,0
189;2290;2,0
119;318;4,0
145;253;3,0
15;3638;3,5
19;471;3,0
88;4995;3,0
199;89492;4,0
518;502;3,0
417;920;3,0
495;527;5,0
188;93;3,0
626;2107;4,0
516;135;4,0
329;25;5,0
196;3052;2,0
505;527;4,0
428;85414;5,0
522;44191;4,0
19;786;3,0
574;1373;1,0
232;1955;3,0
90;1554;4,0
380;6373;3,0
85;247;1,0
86;296;5,0
557;2085;1,5
95;1994;4,0
166;912;2,0
646;2054;4,0
548;76;3,0
73;165;3,5
665;180;3,0
11;70;1,0
130;588;4,0
510;488;4,0
460;954;4,0
537;590;5,0
333;8970;4,5
102;2616;3,0
574;762;0,5
602;587;4,0
306;17;4,0
529;1380;2,0
468;596;4,0
41;173;4,0
99;2959;3,0
212;2502;1,5
271;1909;2,5
247;1049;4,0
427;56152;4,5
299;8872;3,5
645;1380;4,5
547;8197;1,5
573;2028;5,0
196;2977;4,0
430;21;5,0
200;4995;4,5
538;163;3,0
101;1374;4,5
665;1895;3,0
569;928;5,0
487;253;3,0
534;1580;4,0
289;1367;4,0
275;293;5,0
407;1619;4,0
128;1947;4,0
468;4327;3,0
582;1088;3,5
105;535;4,0
221;16;3,0
564;2186;3,0
442;2144;4,0
547;597;3,5
132;30810;5,0
94;33660;4,5
127;193;4,0
550;1499;2,0
388;1961;5,0
624;688;2,0
461;866;3,0
390;11;5,0
428;260;5,0
647;2289;5,0
446;318;5,0
346;2791;3,5
344;1381;1,0
168;1089;4,0
212;2701;2,0
225;150;4,0
57;1997;4,0
345;4967;4,5
336;953;5,0
303;953;4,0
178;8874;3,0
19;674;4,0
605;1635;2,0
587;8954;3,5
83;1259;4,5
595;162;5,0
294;3877;3,0
342;1944;4,0
294;2321;4,0
308;186;3,0
453;1562;4,0
323;318;4,5
57;1088;4,0
472;6016;4,0
97;318;4,5
82;292;3,0
4;2193;3,0
654;296;5,0
501;74545;4,0
425;4226;2,0
426;1266;2,5
73;1920;2,5
15;494;4,0
72;41566;3,0
247;2253;3,0
430;8961;5,0
355;4995;3,5
61;364;3,5
10;152;4,0
266;527;5,0
505;2109;3,0
73;3081;2,5
367;4706;4,0
605;586;4,0
529;2112;3,0
564;15;1,0
10;1358;5,0
4;2791;5,0
432;4226;5,0
381;2687;3,0
380;1648;4,0
534;2762;5,0
176;1485;3,0
384;41566;3,0
427;68347;4,5
428;1259;4,5
618;111;5,0
234;595;3,5
475;51540;4,0
466;2078;5,0
165;592;4,0
130;8879;3,5
613;272;3,0
111;223;4,0
187;1735;4,0
587;2289;4,0
547;56152;4,0
17;1267;5,0
94;260;3,0
396;364;4,0
587;1931;4,0
73;8810;2,0
130;745;4,0
128;673;4,0
591;5060;3,5
580;441;4,0
466;2080;5,0
268;2762;3,5
627;4993;4,5
452;1597;2,0
199;319;3,5
69;1968;4,5
216;1262;4,5
213;32596;4,0
518;858;3,0
352;1259;4,0
431;3114;4,0
148;3175;4,0
602;215;4,0
28;1366;5,0
575;497;5,0
468;2054;2,5
574;173;2,5
139;4290;3,0
390;62;3,0
394;2291;3,0
164;913;4,0
405;3082;3,5
50;296;4,0
547;2171;3,5
654;2657;2,0
176;2701;1,5
409;21;5,0
50;590;3,0
547;7348;2,5
575;907;4,0
126;590;3,0
537;164;4,0
212;1586;3,0
165;4011;1,0
641;116;5,0
505;2750;3,5
266;587;4,0
169;274;2,0
232;954;5,0
564;2750;4,0
505;8966;4,0
544;36527;4,0
555;247;3,0
145;377;5,0
450;4993;1,0
596;1573;3,5
222;943;5,0
423;296;4,5
292;2005;4,5
150;588;3,5
19;802;3,0
402;4823;3,5
452;1957;4,0
268;541;2,0
220;1247;5,0
